locationID,locationState,PostCode,City
6009,VIC,3841,GIPPSLAND MC
6010,VIC,3842,CHURCHILL
6011,VIC,3844,CALLIGNEE
6012,VIC,3844,CALLIGNEE NORTH
6013,VIC,3844,CALLIGNEE SOUTH
6014,VIC,3844,CARRAJUNG
6015,VIC,3844,CARRAJUNG LOWER
6016,VIC,3844,CARRAJUNG SOUTH
6017,VIC,3844,FLYNN
6018,VIC,3844,FLYNNS CREEK
6019,VIC,3844,KOORNALLA
6020,VIC,3844,LOY YANG
6021,VIC,3844,TRARALGON
6022,VIC,3844,TRARALGON EAST
6023,VIC,3844,TRARALGON SOUTH
6024,VIC,3847,HIAMDALE
6025,VIC,3847,NAMBROK
6026,VIC,3847,ROSEDALE
6027,VIC,3850,SALE
6028,VIC,3851,AIRLY
6029,VIC,3851,CLYDEBANK
6030,VIC,3851,COBAINS
6031,VIC,3851,DARRIMAN
6032,VIC,3851,DUTSON
6033,VIC,3851,DUTSON DOWNS
6034,VIC,3851,FLAMINGO BEACH
6035,VIC,3851,FULHAM
6036,VIC,3851,GIFFARD
6037,VIC,3851,GIFFARD WEST
6038,VIC,3851,GLOMAR BEACH
6039,VIC,3851,GOLDEN BEACH
6040,VIC,3851,KILMANY
6041,VIC,3851,LAKE WELLINGTON
6042,VIC,3851,LOCH SPORT
6043,VIC,3851,LONGFORD
6044,VIC,3851,PARADISE BEACH
6045,VIC,3851,PEARSONDALE
6046,VIC,3851,SEACOMBE
6047,VIC,3851,SEASPRAY
6048,VIC,3851,SOMERTON PARK
6049,VIC,3851,STRADBROKE
6050,VIC,3851,THE HEART
6051,VIC,3851,THE HONEYSUCKLES
6052,VIC,3852,EAST SALE
6053,VIC,3852,SALE EAST RAAF
6054,VIC,3853,SALE
6055,VIC,3854,GLENGARRY
6056,VIC,3854,GLENGARRY NORTH
6057,VIC,3854,GLENGARRY WEST
6058,VIC,3856,TOONGABBIE
6059,VIC,3858,ARBUCKLE
6060,VIC,3858,BILLABONG
6061,VIC,3858,DAWSON
6062,VIC,3858,DENISON
6063,VIC,3858,GILLUM
6064,VIC,3858,GLENFALLOCH
6065,VIC,3858,GLENMAGGIE
6066,VIC,3858,HEYFIELD
6067,VIC,3858,HOWITT PLAINS
6068,VIC,3858,LICOLA
6069,VIC,3858,LICOLA NORTH
6070,VIC,3858,REYNARD
6071,VIC,3858,SARGOOD
6072,VIC,3858,SEATON
6073,VIC,3858,TAMBORITHA
6074,VIC,3858,YANGOURA
6075,VIC,3859,MAFFRA WEST UPPER
6076,VIC,3859,NEWRY
6077,VIC,3859,TINAMBA
6078,VIC,3859,TINAMBA WEST
6079,VIC,3860,KOOROOL
6080,VIC,3860,MAFFRA
6081,VIC,3860,NAP NAP MARRA
6082,VIC,3860,RIVERSLEA
6083,VIC,3860,TOOLOME
6084,VIC,3860,VALENCIA CREEK
6085,VIC,3862,COBBANNAH
6086,VIC,3862,DARGO
6087,VIC,3862,HAWKHURST
6088,VIC,3862,HOLLANDS LANDING
6089,VIC,3862,LLOWALONG
6090,VIC,3862,MEERLIEU
6091,VIC,3862,PERRY BRIDGE
6092,VIC,3862,STOCKDALE
6093,VIC,3862,STRATFORD
6094,VIC,3862,WATERFORD
6095,VIC,3864,FERNBANK
6096,VIC,3864,GLENALADALE
6097,VIC,3865,LINDENOW
6098,VIC,3869,JUMBUK
6099,VIC,3869,YINNAR
6100,VIC,3869,YINNAR SOUTH
6101,VIC,3870,GRAND RIDGE
6102,VIC,3870,JOHNSTONES HILL
6103,VIC,3871,ALLAMBEE RESERVE
6104,VIC,3871,ALLAMBEE SOUTH
6105,VIC,3871,BAROMI
6106,VIC,3871,DARLIMURLA
6107,VIC,3871,DELBURN
6108,VIC,3871,DOLLAR
6109,VIC,3873,GORMANDALE
6110,VIC,3874,MCLOUGHLINS BEACH
6111,VIC,3875,BAIRNSDALE
6112,VIC,3875,BANKSIA PENINSULA
6113,VIC,3875,BENGWORDEN
6114,VIC,3875,CALULU
6115,VIC,3875,CLIFTON CREEK
6116,VIC,3875,DEPTFORD
6117,VIC,3875,EAST BAIRNSDALE
6118,VIC,3875,EASTWOOD
6119,VIC,3875,ELLASWOOD
6120,VIC,3875,FAIRY DELL
6121,VIC,3875,FLAGGY CREEK
6122,VIC,3875,FORGE CREEK
6123,VIC,3875,GOON NURE
6124,VIC,3875,GRANITE ROCK
6125,VIC,3875,HILLSIDE
6126,VIC,3875,IGUANA CREEK
6127,VIC,3875,LINDENOW SOUTH
6128,VIC,3875,LUCKNOW
6129,VIC,3875,MARTHAVALE
6130,VIC,3875,MELWOOD
6131,VIC,3875,MERRIJIG
6132,VIC,3875,MOUNT TAYLOR
6133,VIC,3875,NEWLANDS ARM
6134,VIC,3875,RYANS
6135,VIC,3875,SARSFIELD
6136,VIC,3875,TABBERABBERA
6137,VIC,3875,WALPA
6138,VIC,3875,WATERHOLES
6139,VIC,3875,WENTWORTH
6140,VIC,3878,EAGLE POINT
6141,VIC,3880,OCEAN GRANGE
6142,VIC,3880,PAYNESVILLE
6143,VIC,3880,RAYMOND ISLAND
6144,VIC,3882,NICHOLSON
6145,VIC,3885,GELANTIPY
6146,VIC,3885,TAMBO UPPER
6147,VIC,3885,TIMBARRA
6148,VIC,3885,W TREE
6149,VIC,3885,YALMY
6150,VIC,3886,NEWMERELLA
6151,VIC,3887,LAKE TYERS
6152,VIC,3887,NOWA NOWA
6153,VIC,3887,WAIREWA
6154,VIC,3888,BENDOC
6155,VIC,3888,BETE BOLONG
6156,VIC,3888,BETE BOLONG NORTH
6157,VIC,3888,CAPE CONRAN
6158,VIC,3888,DEDDICK VALLEY
6159,VIC,3888,DELEGATE RIVER
6160,VIC,3888,GOONGERAH
6161,VIC,3888,HAYDENS BOG
6162,VIC,3888,JARRAHMOND
6163,VIC,3888,MARLO
6164,VIC,3888,NURRAN
6165,VIC,3888,ORBOST
6166,VIC,3888,SIMPSONS CREEK
6167,VIC,3888,TOSTAREE
6168,VIC,3888,TUBBUT
6169,VIC,3888,WAYGARA
6170,VIC,3889,BELLBIRD CREEK
6171,VIC,3889,BEMM RIVER
6172,VIC,3889,CABBAGE TREE CREEK
6173,VIC,3889,CLUB TERRACE
6174,VIC,3889,ERRINUNDRA
6175,VIC,3889,MANORINA
6176,VIC,3890,CANN RIVER
6177,VIC,3890,CHANDLERS CREEK
6178,VIC,3890,NOORINBEE
6179,VIC,3890,NOORINBEE NORTH
6180,VIC,3890,TAMBOON
6181,VIC,3890,TONGHI CREEK
6182,VIC,3891,GENOA
6183,VIC,3891,GIPSY POINT
6184,VIC,3891,MARAMINGO CREEK
6185,VIC,3891,WALLAGARAUGH
6186,VIC,3891,WANGARABELL
6187,VIC,3892,MALLACOOTA
6188,VIC,3893,DOUBLE BRIDGES
6189,VIC,3893,STIRLING
6190,VIC,3893,TAMBO CROSSING
6191,VIC,3895,DOCTORS FLAT
6192,VIC,3895,ENSAY
6193,VIC,3895,ENSAY NORTH
6194,VIC,3895,REEDY FLAT
6195,VIC,3896,BINDI
6196,VIC,3896,NUNNIONG
6197,VIC,3896,TONGIO
6198,VIC,3898,ANGLERS REST
6199,VIC,3898,BINGO MUNJIE
6200,VIC,3898,CASSILIS
6201,VIC,3898,COBUNGRA
6202,VIC,3898,DINNER PLAIN
6203,VIC,3898,GLEN VALLEY
6204,VIC,3898,GLEN WILLS
6205,VIC,3898,HINNOMUNJIE
6206,VIC,3898,OMEO
6207,VIC,3898,OMEO VALLEY
6208,VIC,3898,SHANNONVALE
6209,VIC,3900,BENAMBRA
6210,VIC,3900,COBBERAS
6211,VIC,3902,JOHNSONVILLE
6212,VIC,3904,METUNG
6213,VIC,3909,KALIMNA
6214,VIC,3909,KALIMNA WEST
6215,VIC,3909,LAKE BUNGA
6216,VIC,3909,LAKE TYERS BEACH
6217,VIC,3909,LAKES ENTRANCE
6218,VIC,3909,NUNGURNER
6219,VIC,3909,NYERIMILANG
6220,VIC,3909,TOORLOO ARM
6221,VIC,3910,LANGWARRIN
6222,VIC,3911,BAXTER
6223,VIC,3911,LANGWARRIN SOUTH
6224,VIC,3912,PEARCEDALE
6225,VIC,3912,SOMERVILLE
6226,VIC,3915,HASTINGS
6227,VIC,3915,TUERONG
6228,VIC,3916,MERRICKS
6229,VIC,3916,POINT LEO
6230,VIC,3916,SHOREHAM
6231,VIC,3918,BITTERN
6232,VIC,3920,HMAS CERBERUS
6233,VIC,3921,ELIZABETH ISLAND
6234,VIC,3921,FRENCH ISLAND
6235,VIC,3922,SILVERLEAVES
6236,VIC,3922,SMITHS BEACH
6237,VIC,3922,VENTNOR
6238,VIC,3923,RHYLL
6239,VIC,3925,CAPE WOOLAMAI
6240,VIC,3925,CHURCHILL ISLAND
6241,VIC,3925,NEWHAVEN
6242,VIC,3925,SAN REMO
6243,VIC,3926,BALNARRING
6244,VIC,3926,BALNARRING BEACH
6245,VIC,3926,MERRICKS BEACH
6246,VIC,3926,MERRICKS NORTH
6247,VIC,3927,SOMERS
6248,VIC,3928,MAIN RIDGE
6249,VIC,3929,FLINDERS
6250,VIC,3930,KUNYUNG
6251,VIC,3936,ARTHURS SEAT
6252,VIC,3936,DROMANA
6253,VIC,3936,SAFETY BEACH
6254,VIC,3937,RED HILL
6255,VIC,3937,RED HILL SOUTH
6256,VIC,3938,MCCRAE
6257,VIC,3939,CAPE SCHANCK
6258,VIC,3939,FINGAL
6259,VIC,3939,ROSEBUD
6260,VIC,3939,ROSEBUD PLAZA
6261,VIC,3940,CAPEL SOUND
6262,VIC,3941,RYE
6263,VIC,3941,ST ANDREWS BEACH
6264,VIC,3941,TOOTGAROOK
6265,VIC,3943,SORRENTO
6266,VIC,3944,PORTSEA
6267,VIC,3945,JEETHO
6268,VIC,3945,KROWERA
6269,VIC,3945,LOCH
6270,VIC,3946,BENA
6271,VIC,3950,KARDELLA SOUTH
6272,VIC,3950,KORUMBURRA
6273,VIC,3950,KORUMBURRA SOUTH
6274,VIC,3950,WHITELAW
6275,VIC,3951,ARAWATA
6276,VIC,3951,FAIRBANK
6277,VIC,3951,JUMBUNNA
6278,VIC,3951,KARDELLA
6279,VIC,3951,KONGWAK
6280,VIC,3951,OUTTRIM
6281,VIC,3951,RANCEBY
6282,VIC,3953,BERRYS CREEK
6283,VIC,3953,HALLSTON
6284,VIC,3953,KOOROOMAN
6285,VIC,3953,LEONGATHA
6286,VIC,3953,LEONGATHA NORTH
6287,VIC,3953,LEONGATHA SOUTH
6288,VIC,3953,MARDAN
6289,VIC,3953,NERRENA
6290,VIC,3953,RUBY
6291,VIC,3953,TRIDA
6292,VIC,3953,WILD DOG VALLEY
6293,VIC,3954,KOONWARRA
6294,VIC,3956,DUMBALK
6295,VIC,3956,DUMBALK NORTH
6296,VIC,3956,MEENIYAN
6297,VIC,3956,MIDDLE TARWIN
6298,VIC,3956,TARWIN
6299,VIC,3956,TARWIN LOWER
6300,VIC,3956,VENUS BAY
6301,VIC,3956,WALKERVILLE
6302,VIC,3956,WALKERVILLE NORTH
6303,VIC,3956,WALKERVILLE SOUTH
6304,VIC,3957,STONY CREEK
6305,VIC,3959,FISH CREEK
6306,VIC,3959,SANDY POINT
6307,VIC,3959,WARATAH BAY
6308,VIC,3960,BENNISON
6309,VIC,3960,FOSTER
6310,VIC,3960,FOSTER NORTH
6311,VIC,3960,GUNYAH
6312,VIC,3960,SHALLOW INLET
6313,VIC,3960,TIDAL RIVER
6314,VIC,3960,YANAKIE
6315,VIC,3962,AGNES
6316,VIC,3962,TOORA
6317,VIC,3962,TOORA NORTH
6318,VIC,3964,PORT FRANKLIN
6319,VIC,3965,PORT WELSHPOOL
6320,VIC,3966,BINGINWARRI
6321,VIC,3966,HAZEL PARK
6322,VIC,3966,WELSHPOOL
6323,VIC,3967,HEDLEY
6324,VIC,3971,ALBERTON
6325,VIC,3971,ALBERTON WEST
6326,VIC,3971,BALOOK
6327,VIC,3971,CALROSSIE
6328,VIC,3971,DEVON NORTH
6329,VIC,3971,GELLIONDALE
6330,VIC,3971,HIAWATHA
6331,VIC,3971,HUNTERSTON
6332,VIC,3971,JACK RIVER
6333,VIC,3971,LANGSBOROUGH
6334,VIC,3971,MACKS CREEK
6335,VIC,3971,MADALYA
6336,VIC,3971,MANNS BEACH
6337,VIC,3971,PORT ALBERT
6338,VIC,3971,ROBERTSONS BEACH
6339,VIC,3971,SNAKE ISLAND
6340,VIC,3971,STACEYS BRIDGE
6341,VIC,3971,TARRA VALLEY
6342,VIC,3971,TARRAVILLE
6343,VIC,3971,YARRAM
6344,VIC,3975,LYNBROOK
6345,VIC,3975,LYNDHURST
6346,VIC,3976,HAMPTON PARK
6347,VIC,3977,CANNONS CREEK
6348,VIC,3977,DEVON MEADOWS
6349,VIC,3977,JUNCTION VILLAGE
6350,VIC,3977,SANDHURST
6351,VIC,3977,SKYE
6352,VIC,3978,CARDINIA
6353,VIC,3978,CLYDE
6354,VIC,3978,CLYDE NORTH
6355,VIC,3979,ALMURTA
6356,VIC,3979,GLEN ALVIE
6357,VIC,3979,KERNOT
6358,VIC,3980,TOORADIN
6359,VIC,3980,WARNEET
6360,VIC,3981,BAYLES
6361,VIC,3981,CATANI
6362,VIC,3981,DALMORE
6363,VIC,3981,HEATH HILL
6364,VIC,3981,KOO WEE RUP
6365,VIC,3981,KOO WEE RUP NORTH
6366,VIC,3981,YANNATHAN
6367,VIC,3984,ADAMS ESTATE
6368,VIC,3984,CALDERMEADE
6369,VIC,3984,GRANTVILLE
6370,VIC,3984,JAM JERRUP
6371,VIC,3984,LANG LANG
6372,VIC,3984,LANG LANG EAST
6373,VIC,3984,PIONEER BAY
6374,VIC,3984,QUEENSFERRY
6375,VIC,3984,TENBY POINT
6376,VIC,3984,THE GURDIES
6377,VIC,3987,NYORA
6378,VIC,3988,POOWONG
6379,VIC,3988,POOWONG EAST
6380,VIC,3988,POOWONG NORTH
6381,VIC,3990,GLEN FORBES
6382,VIC,3991,BASS
6383,VIC,3992,BLACKWOOD FOREST
6384,VIC,3992,DALYSTON
6385,VIC,3992,RYANSTON
6386,VIC,3992,WEST CREEK
6387,VIC,3995,ANDERSON
6388,VIC,3995,ARCHIES CREEK
6389,VIC,3995,CAPE PATERSON
6390,VIC,3995,HARMERS HAVEN
6391,VIC,3995,KILCUNDA
6392,VIC,3995,LANCE CREEK
6393,VIC,3995,NORTH WONTHAGGI
6394,VIC,3995,SOUTH DUDLEY
6395,VIC,3995,ST CLAIR
6396,VIC,3995,WATTLE BANK
6397,VIC,3996,INVERLOCH
6398,VIC,3996,POUND CREEK
6399,QLD,4000,BRISBANE ADELAIDE STREET
6400,QLD,4000,BRISBANE CITY
6401,QLD,4000,PETRIE TERRACE
6402,QLD,4000,SPRING HILL
6403,QLD,4002,CITY EAST
6404,QLD,4003,GEORGE STREET
6405,QLD,4004,SPRING HILL
6406,QLD,4005,NEW FARM
6407,QLD,4005,TENERIFFE
6408,QLD,4006,FORTITUDE VALLEY
6409,QLD,4006,FORTITUDE VALLEY BC
6410,QLD,4006,HERSTON
6411,QLD,4006,NEWSTEAD
6412,QLD,4007,ASCOT
6413,QLD,4007,HAMILTON
6414,QLD,4007,HAMILTON CENTRAL
6415,QLD,4008,PINKENBA
6416,QLD,4009,EAGLE FARM
6417,QLD,4009,EAGLE FARM BC
6418,QLD,4010,ALBION
6419,QLD,4010,ALBION BC
6420,QLD,4010,ALBION DC
6421,QLD,4011,CLAYFIELD
6422,QLD,4011,HENDRA
6423,QLD,4012,NUNDAH
6424,QLD,4012,TOOMBUL
6425,QLD,4012,WAVELL HEIGHTS
6426,QLD,4012,WAVELL HEIGHTS NORTH
6427,QLD,4013,NORTHGATE
6428,QLD,4014,BANYO
6429,QLD,4014,NUDGEE
6430,QLD,4014,NUDGEE BEACH
6431,QLD,4014,VIRGINIA
6432,QLD,4014,VIRGINIA BC
6433,QLD,4014,VIRGINIA DC
6434,QLD,4017,BRIGHTON NATHAN STREET
6435,QLD,4017,DEAGON
6436,QLD,4017,SANDGATE
6437,QLD,4017,SANDGATE DC
6438,QLD,4017,SHORNCLIFFE
6439,QLD,4018,FITZGIBBON
6440,QLD,4018,TAIGUM
6441,QLD,4019,CLONTARF
6442,QLD,4019,CLONTARF BEACH
6443,QLD,4019,CLONTARF DC
6444,QLD,4019,MARGATE
6445,QLD,4019,MARGATE BEACH
6446,QLD,4020,NEWPORT
6447,QLD,4020,REDCLIFFE
6448,QLD,4020,REDCLIFFE NORTH
6449,QLD,4020,SCARBOROUGH
6450,QLD,4021,KIPPA-RING
6451,QLD,4022,ROTHWELL
6452,QLD,4025,KOORINGAL
6453,QLD,4025,MORETON ISLAND
6454,QLD,4025,TANGALOOMA
6455,QLD,4029,ROYAL BRISBANE HOSPITAL
6456,QLD,4030,KALINGA
6457,QLD,4030,LUTWYCHE
6458,QLD,4031,GORDON PARK
6459,QLD,4031,KEDRON
6460,QLD,4032,CHERMSIDE
6461,QLD,4032,CHERMSIDE CENTRE
6462,QLD,4032,CHERMSIDE SOUTH
6463,QLD,4032,CHERMSIDE WEST
6464,QLD,4034,ASPLEY
6465,QLD,4034,CARSELDINE
6466,QLD,4034,GEEBUNG
6467,QLD,4034,ZILLMERE
6468,QLD,4035,ALBANY CREEK
6469,QLD,4036,BALD HILLS
6470,QLD,4037,EATONS HILL
6471,QLD,4051,ALDERLEY
6472,QLD,4051,ENOGGERA
6473,QLD,4051,GAYTHORNE
6474,QLD,4051,GRANGE
6475,QLD,4051,NEWMARKET
6476,QLD,4053,EVERTON HILLS
6477,QLD,4053,EVERTON PARK
6478,QLD,4053,MCDOWALL
6479,QLD,4053,STAFFORD
6480,QLD,4053,STAFFORD DC
6481,QLD,4053,STAFFORD HEIGHTS
6482,QLD,4054,ARANA HILLS
6483,QLD,4054,KEPERRA
6484,QLD,4055,FERNY GROVE
6485,QLD,4055,FERNY HILLS
6486,QLD,4055,FERNY HILLS DC
6487,QLD,4055,UPPER KEDRON
6488,QLD,4059,KELVIN GROVE
6489,QLD,4059,KELVIN GROVE DC
6490,QLD,4059,RED HILL
6491,QLD,4060,ASHGROVE
6492,QLD,4060,ASHGROVE EAST
6493,QLD,4061,THE GAP
6494,QLD,4064,MILTON
6495,QLD,4064,MILTON BC
6496,QLD,4064,PADDINGTON
6497,QLD,4065,BARDON
6498,QLD,4066,AUCHENFLOWER
6499,QLD,4066,TOOWONG
6500,QLD,4066,TOOWONG BC
6501,QLD,4066,TOOWONG DC
6502,QLD,4067,ST LUCIA
6503,QLD,4067,ST LUCIA SOUTH
6504,QLD,4068,CHELMER
6505,QLD,4068,INDOOROOPILLY
6506,QLD,4068,INDOOROOPILLY CENTRE
6507,QLD,4068,TARINGA
6508,QLD,4069,CHAPEL HILL
6509,QLD,4069,FIG TREE POCKET
6510,QLD,4069,KENMORE
6511,QLD,4069,KENMORE DC
6512,QLD,4069,KENMORE EAST
6513,QLD,4069,KENMORE HILLS
6514,QLD,4069,PINJARRA HILLS
6515,QLD,4069,PULLENVALE
6516,QLD,4069,UPPER BROOKFIELD
6517,QLD,4070,ANSTEAD
6518,QLD,4070,BELLBOWRIE
6519,QLD,4072,UNIVERSITY OF QUEENSLAND
6520,QLD,4073,SEVENTEEN MILE ROCKS
6521,QLD,4073,SINNAMON PARK
6522,QLD,4074,JAMBOREE HEIGHTS
6523,QLD,4074,JINDALEE
6524,QLD,4074,MIDDLE PARK
6525,QLD,4074,RIVERHILLS
6526,QLD,4074,WESTLAKE
6527,QLD,4075,GRACEVILLE
6528,QLD,4075,GRACEVILLE EAST
6529,QLD,4075,OXLEY
6530,QLD,4075,SHERWOOD
6531,QLD,4076,DARRA
6532,QLD,4076,WACOL
6533,QLD,4077,DOOLANDELLA
6534,QLD,4077,DURACK
6535,QLD,4077,INALA
6536,QLD,4077,INALA HEIGHTS
6537,QLD,4077,RICHLANDS
6538,QLD,4078,ELLEN GROVE
6539,QLD,4078,FOREST LAKE
6540,QLD,4101,HIGHGATE HILL
6541,QLD,4101,SOUTH BRISBANE
6542,QLD,4101,SOUTH BRISBANE BC
6543,QLD,4101,WEST END
6544,QLD,4102,DUTTON PARK
6545,QLD,4103,ANNERLEY
6546,QLD,4103,FAIRFIELD
6547,QLD,4103,FAIRFIELD GARDENS
6548,QLD,4104,YERONGA
6549,QLD,4105,TENNYSON
6550,QLD,4105,YEERONGPILLY
6551,QLD,4106,ROCKLEA
6552,QLD,4106,ROCKLEA DC
6553,QLD,4107,SALISBURY
6554,QLD,4107,SALISBURY EAST
6555,QLD,4108,ARCHERFIELD
6556,QLD,4108,ARCHERFIELD BC
6557,QLD,4109,MACGREGOR
6558,QLD,4109,ROBERTSON
6559,QLD,4110,ACACIA RIDGE
6560,QLD,4110,HEATHWOOD
6561,QLD,4110,HEATHWOOD DF
6562,QLD,4110,LARAPINTA
6563,QLD,4110,PALLARA
6564,QLD,4111,NATHAN
6565,QLD,4112,KURABY
6566,QLD,4113,EIGHT MILE PLAINS
6567,QLD,4113,RUNCORN
6568,QLD,4114,KINGSTON
6569,QLD,4114,LOGAN CENTRAL
6570,QLD,4114,LOGAN CITY DC
6571,QLD,4115,ALGESTER
6572,QLD,4115,PARKINSON
6573,QLD,4116,CALAMVALE
6574,QLD,4116,DREWVALE
6575,QLD,4117,BERRINBA
6576,QLD,4117,KARAWATHA
6577,QLD,4118,FORESTDALE
6578,QLD,4118,HERITAGE PARK
6579,QLD,4118,HILLCREST
6580,QLD,4118,REGENTS PARK
6581,QLD,4119,UNDERWOOD
6582,QLD,4120,GREENSLOPES
6583,QLD,4120,STONES CORNER
6584,QLD,4121,HOLLAND PARK
6585,QLD,4121,HOLLAND PARK EAST
6586,QLD,4121,HOLLAND PARK WEST
6587,QLD,4121,TARRAGINDI
6588,QLD,4121,WELLERS HILL
6589,QLD,4122,MANSFIELD
6590,QLD,4122,MANSFIELD BC
6591,QLD,4122,MANSFIELD DC
6592,QLD,4122,UPPER MOUNT GRAVATT
6593,QLD,4122,UPPER MOUNT GRAVATT BC
6594,QLD,4123,ROCHEDALE
6595,QLD,4123,ROCHEDALE SOUTH
6596,QLD,4124,GREENBANK
6597,QLD,4124,LYONS
6598,QLD,4124,NEW BEITH
6599,QLD,4124,SILVERBARK RIDGE
6600,QLD,4125,PARK RIDGE
6601,QLD,4125,PARK RIDGE SOUTH
6602,QLD,4127,DAISY HILL
6603,QLD,4127,PRIESTDALE
6604,QLD,4127,SLACKS CREEK
6605,QLD,4127,SPRINGWOOD
6606,QLD,4128,SHAILER PARK
6607,QLD,4128,TANAH MERAH
6608,QLD,4129,LOGANHOLME
6609,QLD,4129,LOGANHOLME BC
6610,QLD,4129,LOGANHOLME DC
6611,QLD,4130,CARBROOK
6612,QLD,4131,LOGANLEA
6613,QLD,4131,MEADOWBROOK
6614,QLD,4132,MARSDEN
6615,QLD,4133,CHAMBERS FLAT
6616,QLD,4133,LOGAN RESERVE
6617,QLD,4133,WATERFORD
6618,QLD,4133,WATERFORD WEST
6619,QLD,4152,CAMP HILL
6620,QLD,4152,CARINA
6621,QLD,4152,CARINA HEIGHTS
6622,QLD,4152,CARINDALE
6623,QLD,4153,BELMONT
6624,QLD,4154,GUMDALE
6625,QLD,4154,RANSOME
6626,QLD,4154,WAKERLEY
6627,QLD,4155,CHANDLER
6628,QLD,4156,MACKENZIE
6629,QLD,4157,CAPALABA
6630,QLD,4157,CAPALABA BC
6631,QLD,4157,CAPALABA DC
6632,QLD,4157,SHELDON
6633,QLD,4158,THORNESIDE
6634,QLD,4159,BIRKDALE
6635,QLD,4160,ORMISTON
6636,QLD,4160,WELLINGTON POINT
6637,QLD,4161,ALEXANDRA HILLS
6638,QLD,4163,CLEVELAND
6639,QLD,4163,CLEVELAND DC
6640,QLD,4164,THORNLANDS
6641,QLD,4165,REDLAND BAY
6642,QLD,4165,VICTORIA POINT
6643,QLD,4165,VICTORIA POINT WEST
6644,QLD,4169,EAST BRISBANE
6645,QLD,4169,KANGAROO POINT
6646,QLD,4170,CANNON HILL
6647,QLD,4170,NORMAN PARK
6648,QLD,4170,SEVEN HILLS
6649,QLD,4171,BALMORAL
6650,QLD,4171,HAWTHORNE
6651,QLD,4173,TINGALPA
6652,QLD,4173,TINGALPA DC
6653,QLD,4174,HEMMANT
6654,QLD,4178,LYTTON
6655,QLD,4178,PORT OF BRISBANE
6656,QLD,4179,LOTA
6657,QLD,4179,MANLY
6658,QLD,4179,MANLY WEST
6659,QLD,4183,AMITY
6660,QLD,4183,AMITY POINT
6661,QLD,4183,DUNWICH
6662,QLD,4183,NORTH STRADBROKE ISLAND
6663,QLD,4183,POINT LOOKOUT
6664,QLD,4184,COOCHIEMUDLO ISLAND
6665,QLD,4184,KARRAGARRA ISLAND
6666,QLD,4184,LAMB ISLAND
6667,QLD,4184,MACLEAY ISLAND
6668,QLD,4184,PEEL ISLAND
6669,QLD,4184,RUSSELL ISLAND
6670,QLD,4205,BETHANIA
6671,QLD,4207,ALBERTON
6672,QLD,4207,BAHRS SCRUB
6673,QLD,4207,BANNOCKBURN
6674,QLD,4207,BEENLEIGH
6675,QLD,4207,BELIVAH
6676,QLD,4207,CEDAR CREEK
6677,QLD,4207,EAGLEBY
6678,QLD,4207,EDENS LANDING
6679,QLD,4207,HOLMVIEW
6680,QLD,4207,KAIRABAH
6681,QLD,4207,LOGAN VILLAGE
6682,QLD,4207,LUSCOMBE
6683,QLD,4207,MOUNT WARREN PARK
6684,QLD,4207,STAPYLTON
6685,QLD,4207,STEIGLITZ
6686,QLD,4207,YARRABILBA
6687,QLD,4207,YATALA
6688,QLD,4207,YATALA DC
6689,QLD,4208,GILBERTON
6690,QLD,4208,JACOBS WELL
6691,QLD,4208,KINGSHOLME
6692,QLD,4208,NORWELL
6693,QLD,4208,ORMEAU
6694,QLD,4208,ORMEAU HILLS
6695,QLD,4209,PIMPAMA
6696,QLD,4209,UPPER COOMERA
6697,QLD,4210,GUANABA
6698,QLD,4210,MAUDSLAND
6699,QLD,4210,OXENFORD
6700,QLD,4211,ADVANCETOWN
6701,QLD,4211,BEECHMONT
6702,QLD,4211,BINNA BURRA
6703,QLD,4211,CARRARA
6704,QLD,4211,CLAGIRABA
6705,QLD,4211,GAVEN
6706,QLD,4211,GILSTON
6707,QLD,4211,HIGHLAND PARK
6708,QLD,4211,LOWER BEECHMONT
6709,QLD,4211,MOUNT NATHAN
6710,QLD,4211,NATURAL BRIDGE
6711,QLD,4211,NERANG
6712,QLD,4211,NERANG DC
6713,QLD,4211,NUMINBAH VALLEY
6714,QLD,4211,PACIFIC PINES
6715,QLD,4211,SOUTHERN LAMINGTON
6716,QLD,4212,HELENSVALE
6717,QLD,4212,HELENSVALE TOWN CENTRE
6718,QLD,4212,HOPE ISLAND
6719,QLD,4212,SANCTUARY COVE
6720,QLD,4213,AUSTINVILLE
6721,QLD,4213,NERANWOOD
6722,QLD,4213,SPRINGBROOK
6723,QLD,4213,TALLAI
6724,QLD,4214,ARUNDEL
6725,QLD,4214,ARUNDEL DC
6726,QLD,4214,ASHMORE
6727,QLD,4214,ASHMORE CITY
6728,QLD,4214,PARKWOOD
6729,QLD,4215,AUSTRALIA FAIR
6730,QLD,4215,CHIRN PARK
6731,QLD,4215,LABRADOR
6732,QLD,4215,SOUTHPORT
6733,QLD,4215,SOUTHPORT BC
6734,QLD,4215,SOUTHPORT PARK
6735,QLD,4216,BIGGERA WATERS
6736,QLD,4216,HOLLYWELL
6737,QLD,4216,PARADISE POINT
6738,QLD,4216,RUNAWAY BAY
6739,QLD,4216,SOUTH STRADBROKE
6740,QLD,4217,BENOWA
6741,QLD,4217,CHEVRON ISLAND
6742,QLD,4217,GOLD COAST MC
6743,QLD,4217,ISLE OF CAPRI
6744,QLD,4217,MAIN BEACH
6745,QLD,4217,SURFERS PARADISE
